CO_ENTIDADE;ANO;total_medalhas_na_edicao;medalhas_nivel_1;medalhas_nivel_2;medalhas_nivel_3;escola;uf;municipio;pontuacao_ponderada_total_2010_2023;total_medalhas_simples_2010_2023;IN_SALA_LEITURA;IN_VINCULO_OUTRO_ORGAO;TP_DEPENDENCIA;IN_BANHEIRO_PNE;IN_BIBLIOTECA;IN_ORGAO_GREMIO_ESTUDANTIL;IN_VINCULO_SEGURANCA_PUBLICA;QT_MAT_FUND_AF;IN_QUADRA_ESPORTES_COBERTA;IN_ENERGIA_REDE_PUBLICA;IN_ALIMENTACAO;QT_TUR_BAS;IN_EXAME_SELECAO;IN_LABORATORIO_CIENCIAS;QT_DOC_FUND_AF;IN_AGUA_POTAVEL;IN_BANDA_LARGA;NO_MUNICIPIO;QT_DOC_BAS;IN_LABORATORIO_INFORMATICA;IN_INTERNET;IN_ORGAO_CONSELHO_ESCOLAR;TP_LOCALIZACAO;IN_VINCULO_SECRETARIA_EDUCACAO;QT_COMP_ALUNO;TP_SITUACAO_FUNCIONAMENTO;QT_MAT_MED;IN_ESGOTO_REDE_PUBLICA;IN_VINCULO_SECRETARIA_SAUDE;SG_UF;QT_MAT_BAS;QT_TUR_FUND_AF;QT_DOC_MED;CO_MUNICIPIO;IN_ACESSIBILIDADE_RAMPAS;QT_TUR_MED
29370213;2010;1.0;1.0;0.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1113.0;0.0;1.0;1.0;35.0;0.0;0.0;51.0;0.0;0.0;Tanque Novo;52.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;BA;1221.0;32.0;0.0;2931053.0;0.0;0.0
29370213;2011;2.0;1.0;1.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1119.0;0.0;1.0;1.0;34.0;0.0;0.0;48.0;0.0;0.0;Tanque Novo;49.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;BA;1204.0;32.0;0.0;2931053.0;0.0;0.0
29370213;2012;5.0;3.0;2.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1059.0;0.0;1.0;1.0;33.0;0.0;0.0;46.0;0.0;0.0;Tanque Novo;46.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;0.0;0.0;BA;1116.0;31.0;0.0;2931053.0;0.0;0.0
29370213;2013;6.0;2.0;4.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1155.0;0.0;1.0;1.0;38.0;0.0;0.0;56.0;0.0;0.0;Tanque Novo;56.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;0.0;0.0;BA;1236.0;34.0;0.0;2931053.0;0.0;0.0
29370213;2014;6.0;3.0;3.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1151.0;0.0;1.0;1.0;41.0;0.0;0.0;55.0;0.0;0.0;Tanque Novo;56.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;0.0;0.0;BA;1277.0;36.0;0.0;2931053.0;0.0;0.0
29370213;2015;5.0;4.0;1.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1172.0;1.0;1.0;1.0;43.0;0.0;0.0;56.0;0.0;0.0;Tanque Novo;59.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;0.0;0.0;BA;1320.0;38.0;0.0;2931053.0;0.0;0.0
29370213;2016;1.0;1.0;0.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1128.0;1.0;1.0;1.0;44.0;0.0;0.0;59.0;0.0;0.0;Tanque Novo;62.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;0.0;0.0;BA;1272.0;38.0;0.0;2931053.0;0.0;0.0
29370213;2017;1.0;0.0;1.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1088.0;1.0;1.0;1.0;44.0;0.0;0.0;63.0;0.0;0.0;Tanque Novo;65.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;0.0;0.0;BA;1241.0;38.0;0.0;2931053.0;0.0;0.0
29370213;2018;12.0;5.0;7.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1051.0;1.0;1.0;1.0;43.0;0.0;0.0;64.0;0.0;0.0;Tanque Novo;67.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;0.0;0.0;0.0;BA;1166.0;38.0;0.0;2931053.0;0.0;0.0
29370213;2019;26.0;18.0;8.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;1.0;1.0;0.0;0.0;994.0;1.0;1.0;1.0;41.0;0.0;0.0;61.0;1.0;1.0;Tanque Novo;64.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;BA;1101.0;36.0;0.0;2931053.0;1.0;0.0
29370213;2020;0.0;0.0;0.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1068.0;1.0;1.0;1.0;41.0;0.0;0.0;63.0;1.0;1.0;Tanque Novo;65.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;BA;1161.0;37.0;0.0;2931053.0;1.0;0.0
29370213;2021;8.0;4.0;4.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;0.0;0.0;3.0;1.0;1.0;0.0;0.0;941.0;1.0;1.0;1.0;40.0;0.0;0.0;62.0;1.0;1.0;Tanque Novo;62.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;BA;986.0;38.0;0.0;2931053.0;1.0;0.0
29370213;2022;11.0;4.0;7.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;1.0;0.0;3.0;1.0;1.0;0.0;0.0;922.0;1.0;1.0;1.0;39.0;0.0;0.0;62.0;1.0;1.0;Tanque Novo;64.0;1.0;1.0;1.0;1.0;1.0;;1.0;0.0;0.0;0.0;BA;1002.0;36.0;0.0;2931053.0;1.0;0.0
29370213;2023;0.0;0.0;0.0;0.0;CENTRO EDUC PROF� ALZIRA ALVES CARNEIRO;BA;TANQUE NOVO;116;84;1.0;0.0;3.0;1.0;1.0;0.0;0.0;924.0;1.0;1.0;1.0;40.0;0.0;0.0;65.0;1.0;1.0;Tanque Novo;66.0;1.0;1.0;1.0;1.0;1.0;;1.0;0.0;0.0;0.0;BA;991.0;37.0;0.0;2931053.0;1.0;0.0
31137529;2010;5.0;5.0;0.0;0.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;569.0;0.0;1.0;1.0;31.0;0.0;0.0;24.0;0.0;1.0;Juruaia;34.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;282.0;1.0;0.0;MG;986.0;18.0;21.0;3136900.0;0.0;8.0
31137529;2011;7.0;2.0;5.0;0.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;546.0;1.0;1.0;1.0;32.0;0.0;0.0;26.0;0.0;1.0;Juruaia;37.0;1.0;1.0;0.0;1.0;0.0;11.0;1.0;305.0;1.0;0.0;MG;1014.0;18.0;24.0;3136900.0;0.0;9.0
31137529;2012;13.0;6.0;6.0;1.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;557.0;1.0;1.0;1.0;30.0;0.0;0.0;24.0;0.0;1.0;Juruaia;34.0;1.0;1.0;0.0;1.0;0.0;10.0;1.0;321.0;1.0;0.0;MG;1014.0;17.0;20.0;3136900.0;0.0;8.0
31137529;2013;10.0;5.0;4.0;1.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;575.0;1.0;1.0;1.0;30.0;0.0;0.0;26.0;0.0;1.0;Juruaia;37.0;1.0;1.0;0.0;1.0;0.0;12.0;1.0;301.0;1.0;0.0;MG;938.0;18.0;25.0;3136900.0;0.0;9.0
31137529;2014;9.0;2.0;5.0;2.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;585.0;1.0;1.0;1.0;29.0;0.0;0.0;29.0;0.0;1.0;Juruaia;40.0;1.0;1.0;0.0;1.0;0.0;12.0;1.0;291.0;1.0;0.0;MG;903.0;18.0;30.0;3136900.0;0.0;9.0
31137529;2015;12.0;1.0;8.0;3.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;604.0;1.0;1.0;1.0;30.0;0.0;0.0;30.0;0.0;1.0;Juruaia;41.0;1.0;1.0;0.0;1.0;0.0;22.0;1.0;301.0;1.0;0.0;MG;937.0;18.0;31.0;3136900.0;0.0;11.0
31137529;2016;0.0;0.0;0.0;0.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;586.0;1.0;1.0;1.0;28.0;0.0;0.0;31.0;0.0;1.0;Juruaia;38.0;1.0;1.0;0.0;1.0;0.0;12.0;1.0;352.0;1.0;0.0;MG;938.0;18.0;24.0;3136900.0;0.0;10.0
31137529;2017;0.0;0.0;0.0;0.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;561.0;1.0;1.0;1.0;28.0;0.0;0.0;29.0;0.0;1.0;Juruaia;37.0;1.0;1.0;0.0;1.0;0.0;23.0;1.0;379.0;1.0;0.0;MG;940.0;18.0;25.0;3136900.0;0.0;10.0
31137529;2018;16.0;8.0;4.0;4.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;585.0;1.0;1.0;1.0;30.0;0.0;0.0;27.0;0.0;1.0;Juruaia;39.0;1.0;1.0;0.0;1.0;0.0;25.0;1.0;353.0;1.0;0.0;MG;957.0;19.0;27.0;3136900.0;0.0;10.0
31137529;2019;4.0;0.0;4.0;0.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;555.0;1.0;1.0;1.0;28.0;0.0;0.0;27.0;1.0;1.0;Juruaia;36.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;346.0;1.0;0.0;MG;927.0;17.0;24.0;3136900.0;1.0;10.0
31137529;2020;0.0;0.0;0.0;0.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;0.0;1.0;0.0;0.0;588.0;1.0;1.0;1.0;26.0;0.0;0.0;23.0;1.0;1.0;Juruaia;31.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;321.0;1.0;0.0;MG;909.0;17.0;22.0;3136900.0;1.0;9.0
31137529;2021;1.0;1.0;0.0;0.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;592.0;1.0;1.0;1.0;29.0;0.0;0.0;24.0;1.0;1.0;Juruaia;34.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;300.0;1.0;0.0;MG;953.0;17.0;23.0;3136900.0;1.0;9.0
31137529;2022;5.0;1.0;2.0;2.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;554.0;1.0;1.0;1.0;27.0;0.0;0.0;27.0;1.0;1.0;Juruaia;35.0;1.0;1.0;1.0;1.0;1.0;;1.0;312.0;1.0;0.0;MG;881.0;17.0;26.0;3136900.0;1.0;9.0
31137529;2023;2.0;2.0;0.0;0.0;EE EDUARDO SENEDESE;MG;JURUAIA;112;84;0.0;0.0;2.0;1.0;1.0;0.0;0.0;524.0;1.0;1.0;1.0;32.0;0.0;0.0;29.0;1.0;1.0;Juruaia;41.0;1.0;1.0;1.0;1.0;1.0;;1.0;303.0;1.0;0.0;MG;904.0;17.0;30.0;3136900.0;1.0;9.0
31054593;2010;8.0;5.0;3.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;621.0;0.0;1.0;1.0;21.0;0.0;0.0;30.0;0.0;1.0;Cachoeira de Minas;30.0;1.0;1.0;0.0;1.0;0.0;22.0;1.0;0.0;1.0;0.0;MG;654.0;20.0;0.0;3109709.0;0.0;0.0
31054593;2011;8.0;6.0;2.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;629.0;1.0;1.0;1.0;22.0;0.0;0.0;28.0;0.0;1.0;Cachoeira de Minas;29.0;1.0;1.0;0.0;1.0;0.0;25.0;1.0;0.0;1.0;0.0;MG;675.0;20.0;0.0;3109709.0;0.0;0.0
31054593;2012;11.0;6.0;5.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;622.0;1.0;1.0;1.0;21.0;0.0;0.0;27.0;0.0;1.0;Cachoeira de Minas;28.0;1.0;1.0;0.0;1.0;0.0;25.0;1.0;0.0;1.0;0.0;MG;662.0;19.0;0.0;3109709.0;0.0;0.0
31054593;2013;6.0;3.0;3.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;615.0;1.0;1.0;1.0;21.0;0.0;0.0;29.0;0.0;1.0;Cachoeira de Minas;30.0;1.0;1.0;0.0;1.0;0.0;18.0;1.0;0.0;1.0;0.0;MG;631.0;20.0;0.0;3109709.0;0.0;0.0
31054593;2014;8.0;4.0;4.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;592.0;1.0;1.0;1.0;19.0;0.0;0.0;30.0;0.0;1.0;Cachoeira de Minas;30.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;0.0;1.0;0.0;MG;592.0;19.0;0.0;3109709.0;0.0;0.0
31054593;2015;7.0;6.0;1.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;531.0;1.0;1.0;1.0;19.0;0.0;0.0;28.0;0.0;1.0;Cachoeira de Minas;28.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;0.0;1.0;0.0;MG;531.0;19.0;0.0;3109709.0;0.0;0.0
31054593;2016;3.0;0.0;3.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;521.0;1.0;1.0;1.0;19.0;0.0;0.0;28.0;0.0;1.0;Cachoeira de Minas;28.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;0.0;1.0;0.0;MG;521.0;19.0;0.0;3109709.0;0.0;0.0
31054593;2017;3.0;0.0;3.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;515.0;1.0;1.0;1.0;19.0;0.0;0.0;27.0;0.0;1.0;Cachoeira de Minas;27.0;1.0;1.0;0.0;1.0;0.0;26.0;1.0;0.0;1.0;0.0;MG;515.0;19.0;0.0;3109709.0;0.0;0.0
31054593;2018;10.0;2.0;8.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;503.0;1.0;1.0;1.0;19.0;0.0;0.0;27.0;0.0;1.0;Cachoeira de Minas;27.0;1.0;1.0;0.0;1.0;0.0;39.0;1.0;0.0;1.0;0.0;MG;503.0;19.0;0.0;3109709.0;0.0;0.0
31054593;2019;2.0;2.0;0.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;517.0;1.0;1.0;1.0;17.0;0.0;0.0;26.0;1.0;1.0;Cachoeira de Minas;26.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;MG;517.0;17.0;0.0;3109709.0;1.0;0.0
31054593;2020;0.0;0.0;0.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;557.0;1.0;1.0;1.0;18.0;0.0;0.0;27.0;1.0;1.0;Cachoeira de Minas;27.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;MG;557.0;18.0;0.0;3109709.0;1.0;0.0
31054593;2021;3.0;2.0;1.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;572.0;1.0;1.0;1.0;19.0;0.0;0.0;28.0;1.0;1.0;Cachoeira de Minas;28.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;MG;572.0;19.0;0.0;3109709.0;1.0;0.0
31054593;2022;2.0;2.0;0.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;550.0;1.0;1.0;1.0;19.0;0.0;0.0;27.0;1.0;1.0;Cachoeira de Minas;27.0;1.0;1.0;0.0;1.0;1.0;;1.0;0.0;1.0;0.0;MG;550.0;19.0;0.0;3109709.0;1.0;0.0
31054593;2023;3.0;2.0;1.0;0.0;EE SEN BUENO DE PAIVA;MG;CACHOEIRA DE MINAS;112;74;0.0;0.0;2.0;1.0;1.0;0.0;0.0;502.0;1.0;1.0;1.0;19.0;0.0;0.0;27.0;1.0;1.0;Cachoeira de Minas;27.0;1.0;1.0;0.0;1.0;1.0;;1.0;0.0;1.0;0.0;MG;502.0;19.0;0.0;3109709.0;1.0;0.0
32029012;2010;1.0;1.0;0.0;0.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;0.0;1.0;0.0;0.0;135.0;0.0;1.0;1.0;12.0;0.0;1.0;11.0;0.0;1.0;Marechal Floriano;17.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;203.0;1.0;0.0;ES;338.0;6.0;13.0;3203346.0;0.0;6.0
32029012;2011;3.0;2.0;0.0;1.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;0.0;1.0;0.0;0.0;130.0;1.0;1.0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;Marechal Floriano;17.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;214.0;1.0;0.0;ES;344.0;5.0;15.0;3203346.0;0.0;6.0
32029012;2012;3.0;0.0;1.0;2.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;0.0;1.0;0.0;0.0;116.0;1.0;1.0;1.0;11.0;0.0;1.0;10.0;0.0;1.0;Marechal Floriano;18.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;231.0;1.0;0.0;ES;347.0;4.0;15.0;3203346.0;0.0;7.0
32029012;2013;4.0;0.0;2.0;2.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;0.0;1.0;0.0;0.0;100.0;1.0;1.0;1.0;12.0;0.0;0.0;11.0;0.0;1.0;Marechal Floriano;22.0;1.0;1.0;0.0;1.0;0.0;34.0;1.0;248.0;1.0;0.0;ES;348.0;4.0;18.0;3203346.0;0.0;8.0
32029012;2014;4.0;2.0;0.0;2.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;0.0;1.0;0.0;0.0;94.0;1.0;1.0;1.0;13.0;0.0;0.0;12.0;0.0;1.0;Marechal Floriano;21.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;282.0;1.0;0.0;ES;376.0;4.0;16.0;3203346.0;0.0;9.0
32029012;2015;7.0;3.0;0.0;4.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;92.0;1.0;1.0;1.0;13.0;0.0;0.0;10.0;0.0;1.0;Marechal Floriano;24.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;275.0;1.0;0.0;ES;367.0;4.0;20.0;3203346.0;0.0;9.0
32029012;2016;2.0;2.0;0.0;0.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;117.0;1.0;1.0;1.0;11.0;0.0;0.0;10.0;0.0;1.0;Marechal Floriano;20.0;1.0;1.0;0.0;1.0;0.0;37.0;1.0;245.0;1.0;0.0;ES;362.0;4.0;18.0;3203346.0;0.0;7.0
32029012;2017;3.0;1.0;2.0;0.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;105.0;1.0;1.0;1.0;10.0;0.0;0.0;9.0;0.0;1.0;Marechal Floriano;20.0;1.0;1.0;0.0;1.0;0.0;34.0;1.0;189.0;1.0;0.0;ES;294.0;4.0;17.0;3203346.0;0.0;6.0
32029012;2018;9.0;3.0;6.0;0.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;117.0;1.0;1.0;1.0;11.0;0.0;1.0;12.0;0.0;1.0;Marechal Floriano;25.0;1.0;1.0;0.0;1.0;0.0;34.0;1.0;196.0;1.0;0.0;ES;313.0;5.0;21.0;3203346.0;0.0;6.0
32029012;2019;11.0;4.0;3.0;4.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;133.0;1.0;1.0;1.0;13.0;0.0;1.0;14.0;1.0;1.0;Marechal Floriano;22.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;195.0;1.0;0.0;ES;328.0;6.0;19.0;3203346.0;1.0;7.0
32029012;2020;0.0;0.0;0.0;0.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;149.0;1.0;1.0;1.0;13.0;0.0;1.0;14.0;1.0;1.0;Marechal Floriano;20.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;219.0;1.0;0.0;ES;368.0;6.0;16.0;3203346.0;1.0;7.0
32029012;2021;5.0;1.0;2.0;2.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;163.0;1.0;1.0;1.0;13.0;0.0;1.0;13.0;1.0;1.0;Marechal Floriano;21.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;227.0;1.0;0.0;ES;390.0;6.0;18.0;3203346.0;1.0;7.0
32029012;2022;4.0;0.0;1.0;3.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;147.0;1.0;1.0;1.0;13.0;0.0;1.0;14.0;1.0;1.0;Marechal Floriano;21.0;0.0;1.0;1.0;1.0;1.0;;1.0;222.0;1.0;0.0;ES;369.0;6.0;18.0;3203346.0;1.0;7.0
32029012;2023;4.0;1.0;0.0;3.0;EEEFM VICTORIO BRAVIM;ES;MARECHAL FLORIANO;112;60;0.0;0.0;2.0;1.0;1.0;0.0;0.0;160.0;1.0;1.0;1.0;14.0;0.0;1.0;16.0;1.0;1.0;Marechal Floriano;26.0;0.0;1.0;1.0;1.0;1.0;;1.0;267.0;1.0;0.0;ES;427.0;6.0;21.0;3203346.0;1.0;8.0
35922948;2010;8.0;0.0;0.0;8.0;COL.TEC INDUSTRIAL PROF.ISAAC PORTAL ROLDAN - UNES;SP;BAURU;112;73;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;35.0;0.0;1.0;0.0;0.0;1.0;Bauru;44.0;1.0;1.0;0.0;1.0;0.0;120.0;1.0;378.0;1.0;0.0;SP;1055.0;0.0;20.0;3506003.0;0.0;12.0
35922948;2011;7.0;0.0;0.0;7.0;COL.TEC INDUSTRIAL PROF.ISAAC PORTAL ROLDAN - UNES;SP;BAURU;112;73;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;35.0;0.0;1.0;0.0;0.0;1.0;Bauru;43.0;1.0;1.0;0.0;1.0;0.0;138.0;1.0;391.0;1.0;0.0;SP;1076.0;0.0;20.0;3506003.0;0.0;12.0
35922948;2012;12.0;0.0;0.0;12.0;COL.TEC INDUSTRIAL PROF.ISAAC PORTAL ROLDAN - UNES;SP;BAURU;112;73;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;34.0;0.0;1.0;0.0;0.0;1.0;Bauru;45.0;1.0;1.0;0.0;1.0;0.0;120.0;1.0;396.0;1.0;0.0;SP;1040.0;0.0;21.0;3506003.0;0.0;12.0
35922948;2013;4.0;0.0;0.0;4.0;COL.TEC INDUSTRIAL PROF.ISAAC PORTAL ROLDAN - UNES;SP;BAURU;112;73;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;33.0;0.0;1.0;0.0;0.0;1.0;Bauru;45.0;1.0;1.0;0.0;1.0;0.0;129.0;1.0;378.0;1.0;0.0;SP;980.0;0.0;21.0;3506003.0;0.0;12.0
35922948;2014;4.0;0.0;0.0;4.0;COL.TEC INDUSTRIAL PROF.ISAAC PORTAL ROLDAN - UNES;SP;BAURU;112;73;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;34.0;0.0;1.0;0.0;0.0;1.0;Bauru;41.0;1.0;1.0;0.0;1.0;0.0;128.0;1.0;384.0;1.0;0.0;SP;1042.0;0.0;19.0;3506003.0;0.0;12.0
35922948;2015;5.0;0.0;0.0;5.0;COL.TEC INDUSTRIAL PROF.ISAAC PORTAL ROLDAN - UNES;SP;BAURU;112;73;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;35.0;0.0;1.0;0.0;0.0;1.0;Bauru;44.0;1.0;1.0;0.0;1.0;0.0;120.0;1.0;377.0;1.0;0.0;SP;882.0;0.0;19.0;3506003.0;0.0;12.0
